old.acc	run	biosample	taxid	size	isolation	geolocation	coords	phylum	order	family	genus	species	habitat	laboratory	libstrat	libsource	assembly_suyo	bases
SRS4671699	SRR8955007	SRS4671699	82660	4.91796875	missing	Trinidad and Tobago: Tobago, Roxborough	NA	Platyhelminthes	Gyrodactylidea	Gyrodactylidae	Gyrodactylus	Gyrodactylus bullatarudis	Brackish	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	10487343888
SRS3641762	SRR7662981	SRS3641762	89149	2.462890625	NA	China: Northwest A&amp	NA	Platyhelminthes	Gyrodactylidea	Gyrodactylidae	Gyrodactylus	Gyrodactylus kobayashii	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8266968600
SRS6774221	SRR11928747	SRS6774221	66725	1.990234375	sediment sample	Sweden:Vastra Gotland	58.33756667 N 11.21243833 E	Platyhelminthes	Haplopharyngida	Haplopharyngidae	Haplopharynx	Haplopharynx rostratus	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4224160370
SRS4948790	SRR9275655	SRS4948790	6216	5.4033203125	NA	USA: Illinois	NA	Platyhelminthes	Cyclophyllidea	Hymenolepididae	Hymenolepis	Hymenolepis diminuta	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8720056200
SRS842635	SRR1797713	SRS842635	1611829	3.478515625	marine coast	Belgium: Oostende	NA	Platyhelminthes	Proseriata	Otoplanidae	Itaspiella	Itaspiella helgolandica	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5763635498
SRS6774222	SRR11928746	SRS6774222	2741483	1.8720703125	sediment sample	Australia:Victoria	38.27302 S 144.63838 E	Platyhelminthes	Macrostomida	Dolichomacrostomidae	Karlingia	Karlingia sp.	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4351471476
SRS916820	SRR1976457	SRS916820	1628666	4.169921875	NA	USA: Hopkins Marine Station, Pacific Grove, CA	NA	Platyhelminthes	Rhabdocoela	Fecampiidae	Kronborgia	Kronborgia sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8201762800
SRS842637	SRR1797726	SRS842637	107733	4.8984375	marine coast	United Kingdom: Cornwall	NA	Platyhelminthes	Polycladida	Leptoplanidae	Leptoplana	Leptoplana tremellaris	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7733844518
SRS6774291	SRR11928677	SRS6774291	2614289	1.5986328125	sediment sample	Italy:Friuli Venezia Giulia	45.71029 N 13.2558 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum axi	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3507342564
SRS6774294	SRR11928674	SRS6774294	683707	2.3037109375	sediment sample	Sweden:Vastra Gotland	58.25786752 N 11.47546599 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum balticum	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4912654746
SRS6774295	SRR11928673	SRS6774295	683708	1.5625	sediment sample	Italy:Portobuso	45.714593 N 13.263242 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum clavituba	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3530275826
SRS6774296	SRR11928672	SRS6774296	2614292	2.4677734375	sediment sample	Finland:Southern Finland	59.819678 N 23.254898 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum curvituba	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5246881926
SRS6774159	SRR11928809	SRS6774159	2614296	2.1689453125	sediment sample	USA:Florida	29.09765 N 83.06455 W	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum gabriellae	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4890618970
SRS6774165	SRR11928803	SRS6774165	683734	1.99609375	sediment sample	Italy:Veneto	45.52694667 N 12.57604833 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum gieysztori	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4343876882
SRS6774166	SRR11928802	SRS6774166	2614297	2.291015625	sediment sample	Finland:Southern Finland	59.84452 N 23.24986 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum hamatum	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5007760992
SRS6774170	SRR11928798	SRS6774170	2614413	2.3369140625	sediment sample	USA:Florida	29.72515 N 81.25778 W	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum hystricinum	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4988112250
SRS5699667	SRR10504716	SRS5699667	683711	1.3876953125	NA	not applicable	NA	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum hystrix	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3108664860
SRS6774281	SRR11928687	SRS6774281	2559712	2.078125	sediment sample	France:Occitania	43.4994 N 3.8694 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum janickei	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4436333696
SRS6774173	SRR11928795	SRS6774173	2614299	2.0234375	sediment sample	Switzerland:Basel-Landschaft	47.493333 N 7.692778 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum karlingi	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4276539374
SRS1631509	SRR4046938	SRS1631509	282301	1.6259765625	NA	NA	NA	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum lignano	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3453240400
SRS6774177	SRR11928791	SRS6774177	683713	2.2060546875	sediment sample	Italy:Friuli Venezia Giulia	45.786636 N 13.586103 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum longituba	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4761720750
SRS6774178	SRR11928790	SRS6774178	2614301	2.3857421875	sediment sample	Finland:Southern Finland	59.822392 N 22.972103 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum minutum	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5263526928
SRS6774275	SRR11928693	SRS6774275	2559713	2.0439453125	sediment sample	Australia:Victoria	38.27007 S 144.63894 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum mirumnovem	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4360881040
SRS6130602	SRR11060952	SRS6130602	2614303	7.341796875	Fish facility UIBK	Austria:Innsbruck	NA	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum poznaniense	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	19137104894
SRS5699655	SRR10504728	SRS5699655	683715	1.4052734375	NA	not applicable	NA	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum pusillum	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3279887130
SRS6774189	SRR11928779	SRS6774189	683716	2.1943359375	sediment sample	Switzerland:Basel-City	47.55798 N 7.58343 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum quiritium	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4647850118
SRS6774191	SRR11928778	SRS6774191	2614304	1.97265625	sediment sample	Italy:Tuscany	43.70361 N 10.30194 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum retortum	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4263127382
SRS6774193	SRR11928775	SRS6774193	2614305	2.1708984375	sediment sample	Italy:Veneto	45.52694667 N 12.57604833 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum rostratum	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4657532180
SRS6774196	SRR11928772	SRS6774196	1468218	2.134765625	sediment sample	Italy:Tuscany	42.80264 N 10.31587 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum rubrocinctum	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4755174940
SRS6774227	SRR11928740	SRS6774227	2614356	2.728515625	sediment sample	Italy:Veneto	45.64905 N 13.06295 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum sp.	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6046713450
SRS5699647	SRR10504736	SRS5699647	683717	1.6025390625	NA	not applicable	NA	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum spirale	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3545361994
SRS6774197	SRR11928771	SRS6774197	2614306	2.072265625	sediment sample	Finland:Southern Finland	59.84458 N 23.24973 E	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum tenuicauda	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4499637668
SRS2049463	SRR5345349	SRS2049463	52054	3.0107421875	freshwater fish tank	USA: Kansas City, MO	NA	Platyhelminthes	Macrostomida	Macrostomidae	Macrostomum	Macrostomum tuba	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5862866430
SRS844631	SRR1801815	SRS844631	526434	3.2021484375	marine coast	USA: Florida Keys	NA	Platyhelminthes	Polycladida	Euryleptidae	Maritigrella	Maritigrella crozieri	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4775011946
SRS2991366	SRR6762402	SRS2991366	53468	1.6650390625	laboratory	Brazil: Porto Alegre	NA	Platyhelminthes	Cyclophyllidea	Mesocestoididae	Mesocestoides	Mesocestoides corti	Terrestrial	TRUE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3404056991
SRS842663	SRR1797737	SRS842663	99405	3.9033203125	freshwater creek	United Kingdom: Oxford	NA	Platyhelminthes	Rhabdocoela	Typhloplanidae	Mesostoma	Mesostoma lingua	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7123848150
SRS3447028	SRR7410653	SRS3447028	674132	3.0185546875	NA	China: Heilongjiang province	NA	Platyhelminthes	Opisthorchiida	Opisthorchiidae	Metorchis	Metorchis orientalis	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8173048200
SRS842668	SRR1797774	SRS842668	1311901	3.3720703125	freshwater creek	Germany: Rheinberg	NA	Platyhelminthes	Rhabdocoela	Dalyelliidae	Microdalyellia	Microdalyellia fusca	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5600485754
SRS842672	SRR1797778	SRS842672	1611830	3.8740234375	freshwater pond	United Kingdom: London	NA	Platyhelminthes	Rhabdocoela	Dalyelliidae	Microdalyellia	Microdalyellia schmidti	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7004121538
SRS1917026	SRR5170515	SRS1917026	1934102	1.8681640625	NA	New Zealand: South Island, Lakes Alexandrina and Kaniere	NA	Platyhelminthes	Plagiorchiida	Microphallidae	Microphallus	Microphallus sp.	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3195180450
SRS913314	SRR1980039	SRS913314	52057	1.978515625	Benthic	USA: Concord, MA	NA	Platyhelminthes	Macrostomida	Microstomidae	Microstomum	Microstomum lineare	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3450585744
SRS4671702	SRR8955027	SRS4671702	60013	3.20703125	Innsbruck lab culture	Italy: Curini-Galletti lab, Sassari	NA	Platyhelminthes	Proseriata	Monocelididae	Minona	Minona ileanae	Marine	TRUE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6994434224
SRS4758753	SRR9056059	SRS4758753	28841	2.33984375	China:xinjiang	China:xinjiang	NA	Platyhelminthes	Cyclophyllidea	Anoplocephalidae	Moniezia	Moniezia expansa	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7703367900
SRS912980	SRR1979673	SRS912980	983168	2.2138671875	Benthic	USA: Sandy Neck, MA	NA	Platyhelminthes	Proseriata	Monocelididae	Monocelis	Monocelis fusca	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3881559960
SRS850388	SRR1810213	SRS850388	1597771	2.9287109375	marine coast	Sweden: Kristineberg	NA	Platyhelminthes	Proseriata	Monocelididae	Monocelis	Monocelis sp.	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5277799238
SRS6774203	SRR11928765	SRS6774203	1673675	2.3583984375	sediment sample	Italy:Tuscany	42.80739 N 10.14121 E	Platyhelminthes	Macrostomida	Dolichomacrostomidae	Myozonaria	Myozonaria bistylifera	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5323104000
SRS842694	SRR1797817	SRS842694	66743	3.396484375	marine coast	Belgium: Oostende	NA	Platyhelminthes	Proseriata	Nematoplanidae	Nematoplana	Nematoplana coelogynoporoides	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5583841560
SRS2642287	SRR6232241	SRS2642287	147828	2.2451171875	NA	Russia:Novosibirsk city	54.85 N 83.00 E	Platyhelminthes	Opisthorchiida	Opisthorchiidae	Opisthorchis	Opisthorchis felineus	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6034473600
SRS3737389	SRR7783634	SRS3737389	463144	5.513671875	not collected	China: Xishuangbana	NA	Platyhelminthes	Plagiorchiida	Troglotrematidae	Paragonimus	Paragonimus proliferus	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	13400868600
SRS1314900	SRR3194561	SRS1314900	1354672	10.6962890625	Carolina Biological Supply Company	unknown	NA	Platyhelminthes	Tricladida	Planariidae	Phagocata	Phagocata gracilis	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	15547711400
SRS1361318	SRR3294239	SRS1361318	1820202	6.64453125	unknown	unknown	NA	Platyhelminthes	Tricladida	Planariidae	Phagocata	Phagocata morgani	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	9629378600
SRS2059994	SRR5360683	SRS2059994	1969971	2.6552734375	Fresh water springs	USA: Cold Spring Harbor Laboratory, NY	NA	Platyhelminthes	Tricladida	Planariidae	Phagocata	Phagocata velata	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5537005108
SRS2781810	SRR6411201	SRS2781810	2066000	5.517578125	NA	Netherlands: Leyden	NA	Platyhelminthes	Tricladida	Planariidae	Planaria	Planaria torva	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	8259942610
SRS2768033	SRR6388789	SRS2768033	39785	9.2548828125	NA	United Kingdom: Cornwall.	NA	Platyhelminthes	Tricladida	Planariidae	Polycelis	Polycelis felina	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	13790883602
SRS2759875	SRR6379017	SRS2759875	39786	8.08984375	NA	Austria: Gobelsburger Bach.	NA	Platyhelminthes	Tricladida	Planariidae	Polycelis	Polycelis nigra	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	12457782986
SRS2767741	SRR6388485	SRS2767741	66754	10.0322265625	NA	United Kingdom: Nothingham.	NA	Platyhelminthes	Tricladida	Planariidae	Polycelis	Polycelis tenuis	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	15381915796
SRS6774183	SRR11928785	SRS6774183	2615111	1.529296875	sediment sample	Greece:Epirus - Western Macedonia	40.82578 N 21.09488 E	Platyhelminthes	Macrostomida	Macrostomidae	Promacrostomum	Promacrostomum paradoxum	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3151550268
SRS913424	SRR1980145	SRS913424	1468198	3.04296875	Interstitial	USA: Peters Mountain, VA	NA	Platyhelminthes	Lecithoepitheliata	Prorhynchidae	Prorhynchus	Prorhynchus alpinus	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5321044440
SRS916815	SRR1980634	SRS916815	1628672	9.1259765625	Interstitial	USA: Concord, MA	NA	Platyhelminthes	Lecithoepitheliata	Prorhynchidae	Prorhynchus	Prorhynchus sp.	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	16289262628
SRS842698	SRR1797824	SRS842698	1468201	3.837890625	freshwater creek	Spain: Madrid	NA	Platyhelminthes	Lecithoepitheliata	Prorhynchidae	Prorhynchus	Prorhynchus stagnalis	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7040113292
SRS842699	SRR1797833	SRS842699	983679	3.2763671875	marine coast	Spain: Barcelona	NA	Platyhelminthes	Polycladida	Prosthiostomidae	Prosthiostomum	Prosthiostomum siphunculus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5826566376
SRS913317	SRR1980045	SRS913317	1628674	2.78515625	Interstitial	USA: Peters Mountain, VA	NA	Platyhelminthes	Prolecithophora	Protomonotresidae		Protomonotresidae sp.	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4899384792
SRS6774205	SRR11928763	SRS6774205	2614406	2.2060546875	sediment sample	Italy:Friuli Venezia Giulia	45.6916 N 13.13133 E	Platyhelminthes	Macrostomida	Macrostomidae	Psammomacrostomum	Psammomacrostomum sp.	Intertidal zone	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5054037374
SRS4273726	SRR8466817	SRS4273726	981537	2.205078125	NA	Russia:St.Petersburg	NA	Platyhelminthes	Plagiorchiida	Psilostomidae	Psilotrema	Psilotrema simillimum	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5127720919
SRS7971026	SRR16891876	SRS7971026	2800817	7.7138671875	NA	Mexico: Sinaloa	23.30232307 N 106.48361418 W	Platyhelminthes	Dactylogyridea	Diplectanidae	Rhabdosynochus	Rhabdosynochus viridisi	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	20626695032
SRS913342	SRR1980143	SRS913342	1311950	2.2177734375	Interstitial	USA: Middlesex Fells, MA	NA	Platyhelminthes	Rhabdocoela	Typhloplanidae	Rhynchomesostoma	Rhynchomesostoma rostratum	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3849421536
SRS4380568	SRR8592701	SRS4380568	2527674	6.669921875	vernal pond tank	USA: Bellevue, Nebraska	41.145992 N 95.885314 W	Platyhelminthes	Rhabdocoela	Typhloplanidae	Rhynchomesostoma	Rhynchomesostoma sp.	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	12593655186
SRS1183933	SRR2966900	SRS1183933	70667	2.98828125	NA	NA	NA	Platyhelminthes	Diphyllobothriidea	Diphyllobothriidae	Schistocephalus	Schistocephalus solidus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7009556146
SRS3792873	SRR7867970	SRS3792873	6184	1.9130859375	NA	France: Perpignan	NA	Platyhelminthes	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma bovis	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5202483600
SRS3792867	SRR7867976	SRS3792867	6185	2.296875	NA	France: Perpignan	NA	Platyhelminthes	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma haematobium	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6090881800
SRS3792858	SRR7867985	SRS3792858	632765	2.1044921875	NA	France: Perpignan	NA	Platyhelminthes	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma haematobium x Schistosoma bovis	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5741437000
SRS5575660	SRR10350477	SRS5575660	6182	1.8818359375	NA	NA	NA	Platyhelminthes	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma japonicum	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6634450397
SRS6578615	SRR11660035	SRS6578615	6183	2.7939453125	NA	not collected	NA	Platyhelminthes	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma mansoni	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7585561406
SRS3113517	SRR6925309	SRS3113517	38744	9.6259765625	NA	Thailand: Bangkok	NA	Platyhelminthes	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma mekongi	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	26118105000
SRS1259141	SRR3291799	SRS1259141	1163369	4.6650390625	NA	China	NA	Platyhelminthes	Strigeidida	Schistosomatidae	Schistosoma	Schistosoma turkestanicum	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7297821720
SRS2426372	SRR7070913	SRS2426372	79327	4.900390625	NA	NA	NA	Platyhelminthes	Tricladida	Dugesiidae	Schmidtea	Schmidtea mediterranea	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	13864639751
SRS2049477	SRR5345363	SRS2049477	50054	2.2822265625	fresh water	Germany: University of Tuebingen	NA	Platyhelminthes	Tricladida	Dugesiidae	Schmidtea	Schmidtea polychroa	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4035969864
SRS6496189	SRR16889716	SRS6496189	341066	2.2626953125	NA	Mexico: Sinaloa	NA	Platyhelminthes	Dactylogyridea	Ancyrocephalidae	Scutogyrus	Scutogyrus longicornis	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6153900120
SRS4273278	SRR8466356	SRS4273278	576536	3.1318359375	NA	Russia:St.Petersburg	NA	Platyhelminthes	Plagiorchiida	Psilostomidae	Sphaeridiotrema	Sphaeridiotrema pseudoglobulus	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7250947558
SRS872174	SRR1910423	SRS872174	52061	2.6572265625	Saw Mill Brook near Concord, MA, USA	USA: Concord, MA	NA	Platyhelminthes		Stenostomidae	Stenostomum	Stenostomum leucops	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4759540362
SRS842700	SRR1801788	SRS842700	1611831	7.7802734375	freshwater creek	Austria: Innsbruck	NA	Platyhelminthes		Stenostomidae	Stenostomum	Stenostomum sthenum	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	12289697372
SRS913554	SRR1980690	SRS913554	1385436	4.6083984375	Benthic	USA: Woods Hole, MA	NA	Platyhelminthes	Polycladida	Stylochidae	Stylochus	Stylochus ellipticus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7704278182
SRS1144730	SRR2895068	SRS1144730	60517	4.1357421875	NA	China: Dali	NA	Platyhelminthes	Cyclophyllidea	Taeniidae	Taenia	Taenia asiatica	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5501396270
SRS1249174	SRR5032915	SRS1249174	94034	1.9111328125	dog intestines	China: Loess Plateau, Lanzhou, Gansu Province	36.03 N 103.4 E	Platyhelminthes	Cyclophyllidea	Taeniidae	Taenia	Taenia multiceps	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6211979000
SRS3637885	SRR7657845	SRS3637885	85432	1.5751953125	missing	China:Sichuan	NA	Platyhelminthes	Cyclophyllidea	Taeniidae	Taenia	Taenia pisiformis	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3706995600
SRS693703	SRR1563157	SRS693703	6206	2.78515625	NA	NA	NA	Platyhelminthes	Cyclophyllidea	Taeniidae	Taenia	Taenia saginata	Terrestrial	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	4754664540
SRS4477464	SRR8715606	SRS4477464	56557	8.9326171875	NA	Russia: Lake Onega	61.80 N 34.39 E	Platyhelminthes	Bothriocephalidea	Triaenophoridae	Triaenophorus	Triaenophorus nodulosus	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	24192478960
SRS1038108	SRR2170929	SRS1038108	157069	3.5771484375	NA	Czech Republic	NA	Platyhelminthes	Strigeidida	Schistosomatidae	Trichobilharzia	Trichobilharzia regenti	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5443764525
SRS3665141	SRR7687403	SRS3665141	157070	3.4677734375	NA	Czech Republic:Prague	50.08 N 14.41 E	Platyhelminthes	Strigeidida	Schistosomatidae	Trichobilharzia	Trichobilharzia szidati	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	5063914380
SRS916814	SRR1980049	SRS916814	1628678	1.837890625	Interstitial	USA: Cloudland Canyon, GA	NA	Platyhelminthes	Lecithoepitheliata	Prorhynchidae	Xenoprorhynchus	Xenoprorhynchus sp.	Freshwater	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3248603928
SRR1068281	SRR1068281	SRS523987	83887	8.26145289931446	NA	Canada: Vancouver Island	NA	Porifera	Hexactinosida	Aphrocallistidae	Aphrocallistes	Aphrocallistes vastus	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	13437034344
ERR2560064	ERR2560064	ERS2461555	289389	4.19360663276166	NA	NA	NA	Porifera	Verongiida	Aplysinidae	Aplysina	Aplysina aerophoba	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	12869258724
SRR10246250	SRR10246250	SRS5490655	72671	1.38916778657585	NA	Spain: Blanes, NW Mediterranean	NA	Porifera	Axinellida	Axinellidae	Axinella	Axinella damicornis	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3266182309
SRR1391161	SRR1391161	SRS468464	297654	2.57349142432213	NA	USA: Florida	NA	Porifera	Clionaida	Clionaidae	Cliona	Cliona varians	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3991359814
SRR648558	SRR648558	SRS385782	252961	4.80873520858586	NA	Spain: Tossa de Mar, Girona, Catalonia	NA	Porifera	Poecilosclerida	Crellidae	Crella	Crella elegans	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	7557005840
SRR8886798	SRR8886798	SRS4611405	2563879	6.57877779379487	Southern Ocean: Deception Island	Southern Ocean: Deception Island	NA	Porifera	Dendroceratida	Darwinellidae	Dendrilla	Dendrilla antarctica	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	14171942813
SRR14102588	SRR14102588	SRS8603814	6052	1.80395838804543	Laboratory grown juveniles	USA: Denver, CO	NA	Porifera	Spongillida	Spongillidae	Ephydatia	Ephydatia muelleri	Freshwater	TRUE	RNA-Seq	TRANSCRIPTOMIC	FALSE	6523517672
SRR10992336	SRR10992336	SRS6083086	1006787	1.39197057951242	Deep-sea	Norway:Skorpeodden, Korsfjord	59.981317 N 5.373952 E	Porifera	Tetractinellida	Geodiidae	Geodia	Geodia atlantica	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	3151886067
SRR10992350	SRR10992350	SRS6083072	519541	5.98696982115507	Deep-sea	Sweden:Kosterfjord,West of Yttre Vantenholmen	58.876233 N 11.101483 E	Porifera	Tetractinellida	Geodiidae	Geodia	Geodia barretti	Marine	FALSE	RNA-Seq	TRANSCRIPTOMIC	FALSE	14878602276
